month,year,city,temp_value,metric,,,,,,,,,,,,,,,,,,,
April,2019,Canberra,7.5,min_temperature,,,,,,,,,,,,,,,,,,,
April,2020,Canberra,7.9,min_temperature,,,,,,,,,,,,,,,,,,,
April,2021,Canberra,3.7,min_temperature,,,,,,,,,,,,,,,,,,,
April,2022,Canberra,8.5,min_temperature,,,,,,,,,,,,,,,,,,,
May,2014,Canberra,2.7,min_temperature,,,,,,,,,,,,,,,,,,,
May,2015,Canberra,2.7,min_temperature,,,,,,,,,,,,,,,,,,,
May,2016,Canberra,4.8,min_temperature,,,,,,,,,,,,,,,,,,,
May,2017,Canberra,1.6,min_temperature,,,,,,,,,,,,,,,,,,,
May,2018,Canberra,2.2,min_temperature,,,,,,,,,,,,,,,,,,,
May,2019,Canberra,3.3,min_temperature,,,,,,,,,,,,,,,,,,,
May,2020,Canberra,2.8,min_temperature,,,,,,,,,,,,,,,,,,,
May,2021,Canberra,2.6,min_temperature,,,,,,,,,,,,,,,,,,,
May,2022,Canberra,4.4,min_temperature,,,,,,,,,,,,,,,,,,,
June,2014,Canberra,2.8,min_temperature,,,,,,,,,,,,,,,,,,,
June,2015,Canberra,-0.8,min_temperature,,,,,,,,,,,,,,,,,,,
June,2016,Canberra,3,min_temperature,,,,,,,,,,,,,,,,,,,
June,2017,Canberra,-1.4,min_temperature,,,,,,,,,,,,,,,,,,,
June,2018,Canberra,1.8,min_temperature,,,,,,,,,,,,,,,,,,,
June,2019,Canberra,-0.1,min_temperature,,,,,,,,,,,,,,,,,,,
June,2020,Canberra,1.3,min_temperature,,,,,,,,,,,,,,,,,,,
June,2021,Canberra,2,min_temperature,,,,,,,,,,,,,,,,,,,
June,2022,Canberra,0.4,min_temperature,,,,,,,,,,,,,,,,,,,
July,2014,Canberra,0,min_temperature,,,,,,,,,,,,,,,,,,,
July,2015,Canberra,-0.7,min_temperature,,,,,,,,,,,,,,,,,,,
July,2016,Canberra,2.2,min_temperature,,,,,,,,,,,,,,,,,,,
July,2017,Canberra,-2.3,min_temperature,,,,,,,,,,,,,,,,,,,
July,2018,Canberra,-1.7,min_temperature,,,,,,,,,,,,,,,,,,,
July,2019,Canberra,0.7,min_temperature,,,,,,,,,,,,,,,,,,,
July,2020,Canberra,1.2,min_temperature,,,,,,,,,,,,,,,,,,,
July,2021,Canberra,1,min_temperature,,,,,,,,,,,,,,,,,,,
July,2022,Canberra,0.1,min_temperature,,,,,,,,,,,,,,,,,,,
August,2014,Canberra,-0.8,min_temperature,,,,,,,,,,,,,,,,,,,
August,2015,Canberra,1,min_temperature,,,,,,,,,,,,,,,,,,,
August,2016,Canberra,1.1,min_temperature,,,,,,,,,,,,,,,,,,,
August,2017,Canberra,0.5,min_temperature,,,,,,,,,,,,,,,,,,,
August,2018,Canberra,0.8,min_temperature,,,,,,,,,,,,,,,,,,,
August,2019,Canberra,0.1,min_temperature,,,,,,,,,,,,,,,,,,,
August,2020,Canberra,1.7,min_temperature,,,,,,,,,,,,,,,,,,,
August,2021,Canberra,0.8,min_temperature,,,,,,,,,,,,,,,,,,,
August,2022,Canberra,2.6,min_temperature,,,,,,,,,,,,,,,,,,,
September,2014,Canberra,2.7,min_temperature,,,,,,,,,,,,,,,,,,,
September,2015,Canberra,1.5,min_temperature,,,,,,,,,,,,,,,,,,,
September,2016,Canberra,4.8,min_temperature,,,,,,,,,,,,,,,,,,,
September,2017,Canberra,2.7,min_temperature,,,,,,,,,,,,,,,,,,,
September,2018,Canberra,1.8,min_temperature,,,,,,,,,,,,,,,,,,,
September,2019,Canberra,2.1,min_temperature,,,,,,,,,,,,,,,,,,,
September,2020,Canberra,4.7,min_temperature,,,,,,,,,,,,,,,,,,,
September,2021,Canberra,3.6,min_temperature,,,,,,,,,,,,,,,,,,,
September,2022,Canberra,4.4,min_temperature,,,,,,,,,,,,,,,,,,,
October,2014,Canberra,5.4,min_temperature,,,,,,,,,,,,,,,,,,,
October,2015,Canberra,8.3,min_temperature,,,,,,,,,,,,,,,,,,,
October,2016,Canberra,5.2,min_temperature,,,,,,,,,,,,,,,,,,,
October,2017,Canberra,7.1,min_temperature,,,,,,,,,,,,,,,,,,,
October,2018,Canberra,7.3,min_temperature,,,,,,,,,,,,,,,,,,,
October,2019,Canberra,6.2,min_temperature,,,,,,,,,,,,,,,,,,,
October,2020,Canberra,8.8,min_temperature,,,,,,,,,,,,,,,,,,,
October,2021,Canberra,5.5,min_temperature,,,,,,,,,,,,,,,,,,,
October,2022,Canberra,8.4,min_temperature,,,,,,,,,,,,,,,,,,,
November,2014,Canberra,10.2,min_temperature,,,,,,,,,,,,,,,,,,,
November,2015,Canberra,10.9,min_temperature,,,,,,,,,,,,,,,,,,,
November,2016,Canberra,8.6,min_temperature,,,,,,,,,,,,,,,,,,,
November,2017,Canberra,9.6,min_temperature,,,,,,,,,,,,,,,,,,,
November,2018,Canberra,10.5,min_temperature,,,,,,,,,,,,,,,,,,,
November,2019,Canberra,9.5,min_temperature,,,,,,,,,,,,,,,,,,,
November,2020,Canberra,10.4,min_temperature,,,,,,,,,,,,,,,,,,,
November,2021,Canberra,9.4,min_temperature,,,,,,,,,,,,,,,,,,,
November,2022,Canberra,7.7,min_temperature,,,,,,,,,,,,,,,,,,,
December,2014,Canberra,12.7,min_temperature,,,,,,,,,,,,,,,,,,,
December,2015,Canberra,11.4,min_temperature,,,,,,,,,,,,,,,,,,,
December,2016,Canberra,13.5,min_temperature,,,,,,,,,,,,,,,,,,,
December,2017,Canberra,13.9,min_temperature,,,,,,,,,,,,,,,,,,,
December,2018,Canberra,13.7,min_temperature,,,,,,,,,,,,,,,,,,,
December,2019,Canberra,13.1,min_temperature,,,,,,,,,,,,,,,,,,,
December,2020,Canberra,11.5,min_temperature,,,,,,,,,,,,,,,,,,,
December,2021,Canberra,11.3,min_temperature,,,,,,,,,,,,,,,,,,,
December,2022,Canberra,8.6,min_temperature,,,,,,,,,,,,,,,,,,,
